Zone,Hospital,Type,Date,Measure Name,Actual,CTAS
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,419,4
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,16,5
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,1,5
Western,Valley Regional Hospital,Regional Hospital,2023-01-01,Emergency Visits,3515,
Western,Valley Regional Hospital,Regional Hospital,2023-01-01,Emergency Visits CTAS,18,1
Western,Valley Regional Hospital,Regional Hospital,2023-01-01,Emergency Visits CTAS,877,2
Western,Valley Regional Hospital,Regional Hospital,2023-01-01,Emergency Visits CTAS,1433,3
Western,Valley Regional Hospital,Regional Hospital,2023-01-01,Emergency Visits CTAS,1092,4
Western,Valley Regional Hospital,Regional Hospital,2023-01-01,Emergency Visits CTAS,94,5
Western,Valley Regional Hospital,Regional Hospital,2023-02-01,Emergency Visits,3184,
Western,Valley Regional Hospital,Regional Hospital,2023-02-01,Emergency Visits CTAS,17,1
Western,Valley Regional Hospital,Regional Hospital,2023-02-01,Emergency Visits CTAS,836,2
Western,Valley Regional Hospital,Regional Hospital,2023-02-01,Emergency Visits CTAS,1238,3
Western,Valley Regional Hospital,Regional Hospital,2023-02-01,Emergency Visits CTAS,1005,4
Western,Valley Regional Hospital,Regional Hospital,2023-02-01,Emergency Visits CTAS,88,5
Western,Valley Regional Hospital,Regional Hospital,2023-03-01,Emergency Visits,3775,
Western,Valley Regional Hospital,Regional Hospital,2023-03-01,Emergency Visits CTAS,12,1
Western,Valley Regional Hospital,Regional Hospital,2023-03-01,Emergency Visits CTAS,865,2
Western,Valley Regional Hospital,Regional Hospital,2023-03-01,Emergency Visits CTAS,1593,3
Western,Valley Regional Hospital,Regional Hospital,2023-03-01,Emergency Visits CTAS,1201,4
Western,Valley Regional Hospital,Regional Hospital,2023-03-01,Emergency Visits CTAS,104,5
Western,Valley Regional Hospital,Regional Hospital,2023-04-01,Emergency Visits,3822,
Western,Valley Regional Hospital,Regional Hospital,2023-04-01,Emergency Visits CTAS,18,1
Western,Valley Regional Hospital,Regional Hospital,2023-04-01,Emergency Visits CTAS,802,2
Western,Valley Regional Hospital,Regional Hospital,2023-04-01,Emergency Visits CTAS,1524,3
Western,Valley Regional Hospital,Regional Hospital,2023-04-01,Emergency Visits CTAS,1343,4
Western,Valley Regional Hospital,Regional Hospital,2023-04-01,Emergency Visits CTAS,133,5
Western,Valley Regional Hospital,Regional Hospital,2023-05-01,Emergency Visits,4076,
Western,Valley Regional Hospital,Regional Hospital,2023-05-01,Emergency Visits CTAS,14,1
Western,Valley Regional Hospital,Regional Hospital,2023-05-01,Emergency Visits CTAS,919,2
Western,Valley Regional Hospital,Regional Hospital,2023-05-01,Emergency Visits CTAS,1650,3
Western,Valley Regional Hospital,Regional Hospital,2023-05-01,Emergency Visits CTAS,1351,4
Western,Valley Regional Hospital,Regional Hospital,2023-05-01,Emergency Visits CTAS,140,5
Western,Valley Regional Hospital,Regional Hospital,2023-06-01,Emergency Visits,3993,
Western,Valley Regional Hospital,Regional Hospital,2023-06-01,Emergency Visits CTAS,10,1
Western,Valley Regional Hospital,Regional Hospital,2023-06-01,Emergency Visits CTAS,811,2
Western,Valley Regional Hospital,Regional Hospital,2023-06-01,Emergency Visits CTAS,1583,3
Western,Valley Regional Hospital,Regional Hospital,2023-06-01,Emergency Visits CTAS,1465,4
Western,Valley Regional Hospital,Regional Hospital,2023-06-01,Emergency Visits CTAS,124,5
Western,Valley Regional Hospital,Regional Hospital,2023-07-01,Emergency Visits,4537,
Western,Valley Regional Hospital,Regional Hospital,2023-07-01,Emergency Visits CTAS,20,1
Western,Valley Regional Hospital,Regional Hospital,2023-07-01,Emergency Visits CTAS,885,2
Western,Valley Regional Hospital,Regional Hospital,2023-07-01,Emergency Visits CTAS,1727,3
Western,Valley Regional Hospital,Regional Hospital,2023-07-01,Emergency Visits CTAS,1749,4
Western,Valley Regional Hospital,Regional Hospital,2023-07-01,Emergency Visits CTAS,156,5
Western,Valley Regional Hospital,Regional Hospital,2023-08-01,Emergency Visits,4313,
Western,Valley Regional Hospital,Regional Hospital,2023-08-01,Emergency Visits CTAS,8,1
Western,Valley Regional Hospital,Regional Hospital,2023-08-01,Emergency Visits CTAS,911,2
Western,Valley Regional Hospital,Regional Hospital,2023-08-01,Emergency Visits CTAS,1706,3
Western,Valley Regional Hospital,Regional Hospital,2023-08-01,Emergency Visits CTAS,1546,4
Western,Valley Regional Hospital,Regional Hospital,2023-08-01,Emergency Visits CTAS,141,5
Western,Valley Regional Hospital,Regional Hospital,2023-09-01,Emergency Visits,4054,
Western,Valley Regional Hospital,Regional Hospital,2023-09-01,Emergency Visits CTAS,11,1
Western,Valley Regional Hospital,Regional Hospital,2023-09-01,Emergency Visits CTAS,951,2
Western,Valley Regional Hospital,Regional Hospital,2023-09-01,Emergency Visits CTAS,1541,3
Western,Valley Regional Hospital,Regional Hospital,2023-09-01,Emergency Visits CTAS,1439,4
Western,Valley Regional Hospital,Regional Hospital,2023-09-01,Emergency Visits CTAS,112,5
Western,Valley Regional Hospital,Regional Hospital,2023-10-01,Emergency Visits,4190,
Western,Valley Regional Hospital,Regional Hospital,2023-10-01,Emergency Visits CTAS,15,1
Western,Valley Regional Hospital,Regional Hospital,2023-10-01,Emergency Visits CTAS,963,2
Western,Valley Regional Hospital,Regional Hospital,2023-10-01,Emergency Visits CTAS,1690,3
Western,Valley Regional Hospital,Regional Hospital,2023-10-01,Emergency Visits CTAS,1398,4
Western,Valley Regional Hospital,Regional Hospital,2023-10-01,Emergency Visits CTAS,124,5
Western,Valley Regional Hospital,Regional Hospital,2023-11-01,Emergency Visits,4050,
Western,Valley Regional Hospital,Regional Hospital,2023-11-01,Emergency Visits CTAS,20,1
Western,Valley Regional Hospital,Regional Hospital,2023-11-01,Emergency Visits CTAS,943,2
Western,Valley Regional Hospital,Regional Hospital,2023-11-01,Emergency Visits CTAS,1662,3
Western,Valley Regional Hospital,Regional Hospital,2023-11-01,Emergency Visits CTAS,1306,4
Western,Valley Regional Hospital,Regional Hospital,2023-11-01,Emergency Visits CTAS,119,5
Western,Valley Regional Hospital,Regional Hospital,2023-12-01,Emergency Visits,3919,
Western,Valley Regional Hospital,Regional Hospital,2023-12-01,Emergency Visits,148,
Western,Valley Regional Hospital,Regional Hospital,2023-12-01,Emergency Visits CTAS,2,1
Western,Valley Regional Hospital,Regional Hospital,2023-12-01,Emergency Visits CTAS,22,1
Western,Valley Regional Hospital,Regional Hospital,2023-12-01,Emergency Visits CTAS,28,2
Western,Valley Regional Hospital,Regional Hospital,2023-12-01,Emergency Visits CTAS,999,2
Western,Valley Regional Hospital,Regional Hospital,2023-12-01,Emergency Visits CTAS,1580,3
Western,Valley Regional Hospital,Regional Hospital,2023-12-01,Emergency Visits CTAS,60,3
Western,Valley Regional Hospital,Regional Hospital,2023-12-01,Emergency Visits CTAS,54,4
Western,Valley Regional Hospital,Regional Hospital,2023-12-01,Emergency Visits CTAS,1238,4
Western,Valley Regional Hospital,Regional Hospital,2023-12-01,Emergency Visits CTAS,80,5
Western,Valley Regional Hospital,Regional Hospital,2023-12-01,Emergency Visits CTAS,4,5
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-01-01,Emergency Visits,572,
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,29,2
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,77,3
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,391,4
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,75,5
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits,467,
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,13,2
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,60,3
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,320,4
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,74,5
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits,614,
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,16,2
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,78,3
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,399,4
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,121,5
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-04-01,Emergency Visits,638,
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-04-01,Emergency Visits CTAS,31,2
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-04-01,Emergency Visits CTAS,148,3
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-04-01,Emergency Visits CTAS,376,4
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-04-01,Emergency Visits CTAS,83,5
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-05-01,Emergency Visits,720,
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-05-01,Emergency Visits CTAS,19,2
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-05-01,Emergency Visits CTAS,184,3
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-05-01,Emergency Visits CTAS,477,4
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-05-01,Emergency Visits CTAS,40,5
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-06-01,Emergency Visits,637,
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-06-01,Emergency Visits CTAS,29,2
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-06-01,Emergency Visits CTAS,160,3
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-06-01,Emergency Visits CTAS,408,4
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-06-01,Emergency Visits CTAS,40,5
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-07-01,Emergency Visits,733,
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,12,2
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,188,3
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,456,4
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,77,5
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-08-01,Emergency Visits,649,
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-08-01,Emergency Visits CTAS,20,2
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-08-01,Emergency Visits CTAS,184,3
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-08-01,Emergency Visits CTAS,415,4
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-08-01,Emergency Visits CTAS,30,5
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-09-01,Emergency Visits,610,
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-09-01,Emergency Visits CTAS,12,2
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-09-01,Emergency Visits CTAS,157,3
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-09-01,Emergency Visits CTAS,406,4
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-09-01,Emergency Visits CTAS,35,5
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-10-01,Emergency Visits,626,
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-10-01,Emergency Visits CTAS,8,2
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-10-01,Emergency Visits CTAS,174,3
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-10-01,Emergency Visits CTAS,408,4
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-10-01,Emergency Visits CTAS,36,5
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-11-01,Emergency Visits,645,
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-11-01,Emergency Visits CTAS,8,2
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-11-01,Emergency Visits CTAS,162,3
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-11-01,Emergency Visits CTAS,432,4
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-11-01,Emergency Visits CTAS,43,5
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits,19,
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits,694,
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,15,2
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,2,2
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,128,3
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,484,4
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,15,4
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,67,5
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,2,5
Western,Yarmouth Regional Hospital,Regional Hospital,2023-01-01,Emergency Visits,1894,
Western,Yarmouth Regional Hospital,Regional Hospital,2023-01-01,Emergency Visits CTAS,24,1
Western,Yarmouth Regional Hospital,Regional Hospital,2023-01-01,Emergency Visits CTAS,440,2
Western,Yarmouth Regional Hospital,Regional Hospital,2023-01-01,Emergency Visits CTAS,991,3
Western,Yarmouth Regional Hospital,Regional Hospital,2023-01-01,Emergency Visits CTAS,398,4
Western,Yarmouth Regional Hospital,Regional Hospital,2023-01-01,Emergency Visits CTAS,41,5
Western,Yarmouth Regional Hospital,Regional Hospital,2023-02-01,Emergency Visits,1671,
Western,Yarmouth Regional Hospital,Regional Hospital,2023-02-01,Emergency Visits CTAS,26,1
Western,Yarmouth Regional Hospital,Regional Hospital,2023-02-01,Emergency Visits CTAS,363,2
Western,Yarmouth Regional Hospital,Regional Hospital,2023-02-01,Emergency Visits CTAS,847,3
Western,Yarmouth Regional Hospital,Regional Hospital,2023-02-01,Emergency Visits CTAS,396,4
Western,Yarmouth Regional Hospital,Regional Hospital,2023-02-01,Emergency Visits CTAS,39,5
Western,Yarmouth Regional Hospital,Regional Hospital,2023-03-01,Emergency Visits,1864,
Western,Yarmouth Regional Hospital,Regional Hospital,2023-03-01,Emergency Visits CTAS,28,1
Western,Yarmouth Regional Hospital,Regional Hospital,2023-03-01,Emergency Visits CTAS,414,2
Western,Yarmouth Regional Hospital,Regional Hospital,2023-03-01,Emergency Visits CTAS,915,3
Western,Yarmouth Regional Hospital,Regional Hospital,2023-03-01,Emergency Visits CTAS,462,4
Western,Yarmouth Regional Hospital,Regional Hospital,2023-03-01,Emergency Visits CTAS,45,5
Western,Yarmouth Regional Hospital,Regional Hospital,2023-04-01,Emergency Visits,1833,
Western,Yarmouth Regional Hospital,Regional Hospital,2023-04-01,Emergency Visits CTAS,22,1
Western,Yarmouth Regional Hospital,Regional Hospital,2023-04-01,Emergency Visits CTAS,487,2
Western,Yarmouth Regional Hospital,Regional Hospital,2023-04-01,Emergency Visits CTAS,792,3
Western,Yarmouth Regional Hospital,Regional Hospital,2023-04-01,Emergency Visits CTAS,476,4
Western,Yarmouth Regional Hospital,Regional Hospital,2023-04-01,Emergency Visits CTAS,56,5
Western,Yarmouth Regional Hospital,Regional Hospital,2023-05-01,Emergency Visits,2148,
Western,Yarmouth Regional Hospital,Regional Hospital,2023-05-01,Emergency Visits CTAS,17,1
Western,Yarmouth Regional Hospital,Regional Hospital,2023-05-01,Emergency Visits CTAS,524,2
Western,Yarmouth Regional Hospital,Regional Hospital,2023-05-01,Emergency Visits CTAS,922,3
Western,Yarmouth Regional Hospital,Regional Hospital,2023-05-01,Emergency Visits CTAS,632,4
Western,Yarmouth Regional Hospital,Regional Hospital,2023-05-01,Emergency Visits CTAS,53,5
Western,Yarmouth Regional Hospital,Regional Hospital,2023-06-01,Emergency Visits,2067,
Western,Yarmouth Regional Hospital,Regional Hospital,2023-06-01,Emergency Visits CTAS,32,1
Western,Yarmouth Regional Hospital,Regional Hospital,2023-06-01,Emergency Visits CTAS,512,2
Western,Yarmouth Regional Hospital,Regional Hospital,2023-06-01,Emergency Visits CTAS,860,3
Western,Yarmouth Regional Hospital,Regional Hospital,2023-06-01,Emergency Visits CTAS,626,4
Western,Yarmouth Regional Hospital,Regional Hospital,2023-06-01,Emergency Visits CTAS,37,5
Western,Yarmouth Regional Hospital,Regional Hospital,2023-07-01,Emergency Visits,2393,
Western,Yarmouth Regional Hospital,Regional Hospital,2023-07-01,Emergency Visits CTAS,34,1
Western,Yarmouth Regional Hospital,Regional Hospital,2023-07-01,Emergency Visits CTAS,547,2
Western,Yarmouth Regional Hospital,Regional Hospital,2023-07-01,Emergency Visits CTAS,994,3
Western,Yarmouth Regional Hospital,Regional Hospital,2023-07-01,Emergency Visits CTAS,757,4
Western,Yarmouth Regional Hospital,Regional Hospital,2023-07-01,Emergency Visits CTAS,61,5
Western,Yarmouth Regional Hospital,Regional Hospital,2023-08-01,Emergency Visits,2454,
Western,Yarmouth Regional Hospital,Regional Hospital,2023-08-01,Emergency Visits CTAS,31,1
Western,Yarmouth Regional Hospital,Regional Hospital,2023-08-01,Emergency Visits CTAS,642,2
Western,Yarmouth Regional Hospital,Regional Hospital,2023-08-01,Emergency Visits CTAS,1015,3
Western,Yarmouth Regional Hospital,Regional Hospital,2023-08-01,Emergency Visits CTAS,707,4
Western,Yarmouth Regional Hospital,Regional Hospital,2023-08-01,Emergency Visits CTAS,59,5
Western,Yarmouth Regional Hospital,Regional Hospital,2023-09-01,Emergency Visits,1974,
Western,Yarmouth Regional Hospital,Regional Hospital,2023-09-01,Emergency Visits CTAS,36,1
Western,Yarmouth Regional Hospital,Regional Hospital,2023-09-01,Emergency Visits CTAS,527,2
Western,Yarmouth Regional Hospital,Regional Hospital,2023-09-01,Emergency Visits CTAS,803,3
